unique_id,model,transformation,smape,mase,cluster
M23869,Naive,identity,4.088177560746071,0.7342077797428375,0
M23869,SeasonalNaive,identity,4.121642210514801,0.7379350759070532,0
M23869,AutoTheta,identity,3.2089823442529806,0.5747171358923822,0
M23869,AutoETS,identity,3.24575838348344,0.5812787161348504,0
M24130,Naive,identity,42.342841652689835,1.0938981728045087,1
M24130,SeasonalNaive,identity,46.45258886270482,1.3284775105864468,1
M24130,AutoTheta,identity,36.29130127805681,0.9547563725756175,1
M24130,AutoETS,identity,33.352325185075074,0.8617740291186912,1
M24354,Naive,identity,26.641046724636137,1.9492332360296845,0
M24354,SeasonalNaive,identity,9.199158938063475,0.5935434708412547,0
M24354,AutoTheta,identity,12.243692530562472,0.8201709519303432,0
M24354,AutoETS,identity,13.442673535636947,0.9029589809232023,0
M24539,Naive,identity,2.572067431401857,0.7041224734514042,0
M24539,SeasonalNaive,identity,4.110474542579941,1.1460244306453813,0
M24539,AutoTheta,identity,3.2606211593929104,0.8983567655564357,0
M24539,AutoETS,identity,2.771959950751824,0.7593806965755281,0
M2485,Naive,identity,14.930347046392844,6.783018341974689,0
M2485,SeasonalNaive,identity,1.6561113830881218,0.7594358030885879,0
M2485,AutoTheta,identity,5.486600228458372,2.5792723719814172,0
M2485,AutoETS,identity,2.207535383701494,1.0134937317430421,0
M25700,Naive,identity,2.8615110363196217,1.6068935977860885,0
M25700,SeasonalNaive,identity,2.327285400970958,1.2940947288390157,0
M25700,AutoTheta,identity,10.101260108414158,6.092279558279669,0
M25700,AutoETS,identity,5.600336690281636,3.293567831564645,0
M25799,Naive,identity,1.7001792246973086,0.18829828151684253,0
M25799,SeasonalNaive,identity,5.937979708072263,0.6395821289148357,0
M25799,AutoTheta,identity,1.5434540888048904,0.17109133926665282,0
M25799,AutoETS,identity,2.542552001754067,0.2802175964794512,0
M25847,Naive,identity,4.173761025070707,1.243985459002734,0
M25847,SeasonalNaive,identity,3.939375497063713,1.1750604126717705,0
M25847,AutoTheta,identity,2.9930948350886006,0.8980374259491876,0
M25847,AutoETS,identity,3.8477585032841923,1.1490131359685132,0
M26455,Naive,identity,5.662691874931649,0.5361794500723589,0
M26455,SeasonalNaive,identity,8.475430104321216,0.8277858176555716,0
M26455,AutoTheta,identity,5.763707006067436,0.5462404214973055,0
M26455,AutoETS,identity,5.662616302417978,0.536171927004003,0
M27255,Naive,identity,0.563954399499474,0.2301535799264547,0
M27255,SeasonalNaive,identity,0.7732651710949435,0.31494700410988535,0
M27255,AutoTheta,identity,0.5189976576605888,0.2124967301422756,0
M27255,AutoETS,identity,0.5639603565141484,0.2301560023534521,0
M2734,Naive,identity,2.801978998438446,1.4361620795107033,0
M2734,SeasonalNaive,identity,2.020401128992966,1.0137614678899083,0
M2734,AutoTheta,identity,1.7453847716705426,0.8970897552237951,0
M2734,AutoETS,identity,1.2385763766345668,0.6329200442535805,0
M27573,Naive,identity,10.114170268118192,1.2218366257341164,0
M27573,SeasonalNaive,identity,6.52930239856014,0.7707801902276008,0
M27573,AutoTheta,identity,10.687924784130246,1.2968195446075872,0
M27573,AutoETS,identity,10.114190723721878,1.2218392775622013,0
M27856,Naive,identity,4.695217103166184,0.6153611413095307,0
M27856,SeasonalNaive,identity,22.895738424502955,2.685968224905114,0
M27856,AutoTheta,identity,4.203080527473676,0.5505627005565852,0
M27856,AutoETS,identity,4.242193317366646,0.5570118111485337,0
M27861,Naive,identity,15.615493574488909,1.8408699148038616,0
M27861,SeasonalNaive,identity,17.318663234498224,2.0233890109648036,0
M27861,AutoTheta,identity,15.5774042209995,1.8367562258899879,0
M27861,AutoETS,identity,12.81583344888183,1.5328725945732926,0
M28078,Naive,identity,2.8628659833038297,0.15026033146314743,0
M28078,SeasonalNaive,identity,6.6484491022402725,0.35829930241670005,0
M28078,AutoTheta,identity,13.065218671783665,0.6215922969513188,0
M28078,AutoETS,identity,9.494849274712374,0.4619631624584786,0
M28360,Naive,identity,3.2529198311417122,1.1628374655647382,0
M28360,SeasonalNaive,identity,6.506636286188233,2.388585858585859,0
M28360,AutoTheta,identity,3.676679163830992,1.3192645446651095,0
M28360,AutoETS,identity,3.8842361239155876,1.3987525667350196,0
M28953,Naive,identity,1.2093148408757908,0.4674787655637951,0
M28953,SeasonalNaive,identity,4.0980310089841385,1.5484305730000059,0
M28953,AutoTheta,identity,1.5399812773013015,0.5888139485065914,0
M28953,AutoETS,identity,2.511727374214224,0.9581821670220886,0
M29092,Naive,identity,4.011141415788525,0.763064870545524,0
M29092,SeasonalNaive,identity,10.732708689952842,1.9661794210375465,0
M29092,AutoTheta,identity,4.48408947627847,0.8498118353143269,0
M29092,AutoETS,identity,4.974216410269091,0.9403498241366861,0
M29223,Naive,identity,3.8020454903080223,0.7641863960916949,0
M29223,SeasonalNaive,identity,2.022872346549759,0.40511086057872975,0
M29223,AutoTheta,identity,2.265711254314724,0.4568765726030161,0
M29223,AutoETS,identity,2.3445188849963516,0.47715956490880257,0
M29939,Naive,identity,4.818854974820013,1.3332009273235452,0
M29939,SeasonalNaive,identity,3.5738694859203806,0.996341983056846,0
M29939,AutoTheta,identity,4.106174978989573,1.1407014097832042,0
M29939,AutoETS,identity,4.7266089666768725,1.3084927561794788,0
M3100,Naive,identity,8.507465623372015,0.8351364581120012,0
M3100,SeasonalNaive,identity,5.198614034693492,0.5022336283208102,0
M3100,AutoTheta,identity,5.392897095178493,0.525912481466904,0
M3100,AutoETS,identity,5.313183110091064,0.5237637548254659,0
M31967,Naive,identity,0.8035297814976536,0.15885203385200558,0
M31967,SeasonalNaive,identity,1.0630375963688008,0.2102102102101774,0
M31967,AutoTheta,identity,0.897631827020383,0.17749022297269798,0
M31967,AutoETS,identity,0.8578502516060469,0.16960113294215126,0
M32021,Naive,identity,45.722649650743485,0.4748959872720553,1
M32021,SeasonalNaive,identity,52.569072755799795,0.6522241746579374,1
M32021,AutoTheta,identity,44.17052599824582,0.45874627474488666,1
M32021,AutoETS,identity,37.14347471053694,0.4011290030461536,1
M32127,Naive,identity,40.315341908142095,2.815401762770572,1
M32127,SeasonalNaive,identity,48.33347225215432,3.215091067474519,1
M32127,AutoTheta,identity,43.570329671889176,2.987674029286859,1
M32127,AutoETS,identity,45.01204020381838,3.0635395277498803,1
M32318,Naive,identity,41.798065308623066,1.666154210741858,1
M32318,SeasonalNaive,identity,40.13686466609966,1.5810494040370406,1
M32318,AutoTheta,identity,51.55824797904371,1.9568627365568902,1
M32318,AutoETS,identity,37.54028955103912,1.532837760164114,1
M32381,Naive,identity,49.39645199022834,1.1307285199537067,1
M32381,SeasonalNaive,identity,46.16015983198684,1.2532840339488736,1
M32381,AutoTheta,identity,42.363655724118125,0.9817162127760357,1
M32381,AutoETS,identity,42.412193559390694,0.9963240603430049,1
M32440,Naive,identity,9.575741000282619,0.9143465958032363,1
M32440,SeasonalNaive,identity,14.238474196599372,1.2861374942013721,1
M32440,AutoTheta,identity,8.158804816134138,0.7658283235818066,1
M32440,AutoETS,identity,8.603502399544954,0.8079482554299977,1
M32679,Naive,identity,47.94648113367469,2.172193288976906,1
M32679,SeasonalNaive,identity,49.45924582805989,2.157543476680889,1
M32679,AutoTheta,identity,25.05882138573714,1.245756720187007,1
M32679,AutoETS,identity,48.43794311564207,2.1889081455400476,1
M33249,Naive,identity,16.516653932974688,1.0451885757678026,1
M33249,SeasonalNaive,identity,27.197223778810297,1.6319604354853736,1
M33249,AutoTheta,identity,15.479929861433451,0.9819885244001061,1
M33249,AutoETS,identity,16.1263365440008,1.0217416715834986,1
M33346,Naive,identity,19.522238045004187,1.3807029842738772,1
M33346,SeasonalNaive,identity,17.09136969365155,1.224695784479932,1
M33346,AutoTheta,identity,16.185186832011567,1.132807851991494,1
M33346,AutoETS,identity,15.980996513103953,1.117238231532613,1
M33399,Naive,identity,13.077325641886658,0.500224747710951,1
M33399,SeasonalNaive,identity,25.123176500870038,0.8389884014591713,1
